id,query,domain,label,label_name,n_tokens,source
c01a29eefaf5,On what date did Japan attack Pearl Harbor?,World History,0,factual,8,dataset_world_history.json
c14484ef5161,Compare the internment of Japanese Americans with the treatment of Jewish people under the Nuremberg Laws. What are the key similarities and differences?,World History,1,analytical,23,dataset_world_history.json
c24a34930fba,"Compare Germany's Schlieffen Plan with France's Plan XVII. What assumptions did each make, and how did each perform in practice?",World History,1,analytical,20,dataset_world_history.json
c2b872911150,"How did the interplay of technological superiority, industrial capacity, ideological motivation, and coalition building determine the ultimate Allied victory in WWII, and which of these factors was most decisive?",World History,1,analytical,29,dataset_world_history.json
c3766c2f9ba5,Compare the moral justifications offered by Germany for aggression in WWI with those offered by Nazi Germany in WWII.,World History,1,analytical,19,dataset_world_history.json
c624f40b65a4,What is the concept of 'crimes against humanity' as it emerged from the Nuremberg and Tokyo trials?,World History,0,factual,17,dataset_world_history.json
c6fd13ecb383,How many British women volunteered for the Women's Land Army during WWI?,World History,0,factual,12,dataset_world_history.json
c88e5f47a9f7,"How did racial ideologies, colonial hierarchies, and the logic of total war interact to shape the treatment of colonial soldiers, prisoners of war, and civilian minorities in both WWI and WWII?",World History,1,analytical,31,dataset_world_history.json
c9683487700c,"Synthesize how the experiences of WWII soldiers, sailors, and airmen from Australia, New Zealand, Canada, South Africa, and India simultaneously reinforced imperial loyalty and accelerated the political processes leading to full independence.",World History,1,analytical,32,dataset_world_history.json
c97560fef3ba,"What is conscription, and which countries used it as their primary method of military recruitment during WWI?",World History,0,factual,17,dataset_world_history.json
c9ac28e4097b,On what date was Archduke Franz Ferdinand assassinated in Sarajevo?,World History,0,factual,10,dataset_world_history.json
cae9e7e42311,Compare the leadership styles and war aims of Woodrow Wilson (WWI) and Franklin D. Roosevelt (WWII) in bringing the United States into global conflict.,World History,1,analytical,24,dataset_world_history.json
cb10e1bab548,How did the war's effect on women's suffrage differ between WWI (leading to votes for women in 1918–1920) and WWII? Did the second war advance or retard women's political rights?,World History,1,analytical,31,dataset_world_history.json
cb3120de39d7,How many years was Eugene V. Debs sentenced to prison for his anti-war comments?,World History,0,factual,15,dataset_world_history.json
cbe894236442,"What were 'comfort women,' and what countries' women were most victimized by Japan's system?",World History,0,factual,14,dataset_world_history.json
cc942c0b5a0c,"Synthesize how the decisions made at the Tehran, Yalta, and Potsdam conferences collectively laid the foundations for both the Cold War division of Europe and the postwar international order.",World History,1,analytical,29,dataset_world_history.json
cd97c10b1675,"How did the failure of the League of Nations—due to U.S. non-participation, the absence of enforcement mechanisms, and the rise of aggressive revisionist states—offer lessons that directly shaped the design of the United Nations?",World History,1,analytical,38,dataset_world_history.json
ce68d54cbe8e,"How did Japan's perception of Western racism, the rejection of its racial equality amendment at Versailles, and its desire for natural resources interact to produce the expansionist ideology behind the Greater East Asia Co-Prosperity Sphere?",World History,1,analytical,36,dataset_world_history.json
d01acf08c125,Compare the roles of chemical weapons in WWI with the role of nuclear weapons in ending WWII. How did each weapon transform warfare and international law?,World History,1,analytical,26,dataset_world_history.json
d1fa0cd68778,"How did the British policy of appeasement, the Munich Pact, and the subsequent occupation of Czechoslovakia collectively undermine international order and embolden Hitler to launch WWII?",World History,1,analytical,26,dataset_world_history.json
d2217541149f,"Compare the role of Australia and New Zealand in WWI (Gallipoli, Western Front) with their roles in WWII (Pacific Theater).",World History,1,analytical,20,dataset_world_history.json
d247c977adb4,"How did the interplay of military setbacks, food shortages, civilian unrest, and political radicalism produce revolutionary change in Russia during WWI and contribute to Germany's collapse in 1918?",World History,1,analytical,28,dataset_world_history.json
d2518d6638b2,"Synthesize the role of propaganda, censorship, and public opinion in shaping—and distorting—civilian understanding of WWI in Germany, Britain, and the United States.",World History,1,analytical,24,dataset_world_history.json
d27eb289969e,How did the experiences of colonial peoples during WWI compare to those during WWII? Did either war hasten decolonization?,World History,1,analytical,19,dataset_world_history.json
d2b152c76575,"How did the pan-Slavic movement, Austrian imperial ambitions, and Ottoman collapse interact with great-power politics to make the Balkans the most explosive region in pre-WWI Europe?",World History,1,analytical,29,dataset_world_history.json
d3cd4fe45b8f,"What was the Greater East Asia Co-Prosperity Sphere, and what did Japan claim it represented?",World History,0,factual,16,dataset_world_history.json
d4181219a0ab,"Synthesize the military, diplomatic, and psychological consequences of Germany's 'blank check' to Austria-Hungary in July 1914 for the subsequent escalation of a regional crisis into a world war.",World History,1,analytical,29,dataset_world_history.json
d41fbc78e6a9,"What is an armistice, and how did it differ from a formal surrender at the end of WWI?",World History,0,factual,18,dataset_world_history.json
d4400eb4ceea,"Synthesize the moral, strategic, and geopolitical arguments surrounding Truman's decision to drop atomic bombs on Japan, incorporating the perspectives of scientists, military planners, and the Japanese population.",World History,1,analytical,27,dataset_world_history.json
d49a75b397a8,"In what year was the Wannsee Conference held, at which the Final Solution was decided?",World History,0,factual,15,dataset_world_history.json
d5b81384ca4d,How did colonial troops' roles differ between WWI and WWII? Compare the experiences of African and Asian soldiers in both conflicts.,World History,1,analytical,21,dataset_world_history.json
d5f5b3af4af0,Compare the strategic roles of the United States in WWI and WWII. How did late entry affect the war's outcome in each case?,World History,1,analytical,23,dataset_world_history.json
d8275367ca11,"What is the February Revolution (1917), and what triggered it?",World History,0,factual,10,dataset_world_history.json
d8bec843fa49,"What was the Phony War, and why did very little combat occur during this period?",World History,0,factual,15,dataset_world_history.json
d932c06f755c,What was the name of the new Russian national legislature created after the 1905 Revolution?,World History,0,factual,15,dataset_world_history.json
